domain,english,tamil,hindi,french,gpt_english,custom_english,words_english,gpt_tamil,custom_tamil,words_tamil,gpt_hindi,custom_hindi,words_hindi,gpt_french,custom_french,words_french,tis_gpt_tamil,tis_gpt_hindi,tis_gpt_french,tis_custom_tamil,tis_custom_hindi,tis_custom_french
Technology,Please note that artificial intelligence is changing the world rapidly.,செயற்கை நுண்ணறிவு உலகை வேகமாக மாற்றுகிறது என்பதை நினைவில் கொள்க.,कृपया ध्यान दें कि कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल रही है।,Veuillez noter que l’intelligence artificielle change le monde rapidement.,11,11,10,90,33,8,69,31,13,17,12,9,7.181818181818182,5.2727272727272725,0.5454545454545454,2.0,1.8181818181818183,0.09090909090909083
Technology,You should know that artificial intelligence is changing the world rapidly.,செயற்கை நுண்ணறிவு உலகை வேகமாக மாற்றுகிறது என்பதை நீங்கள் அறிந்து கொள்ள வேண்டும்.,आपको पता होना चाहिए कि कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल रही है।,Il faut savoir que l’intelligence artificielle change le monde rapidement.,12,12,11,111,41,10,70,34,14,16,13,10,8.25,4.833333333333333,0.33333333333333326,2.4166666666666665,1.8333333333333335,0.08333333333333326
Technology,Artificial intelligence can be changing the world rapidly.,செயற்கை நுண்ணறிவு உலகை வேகமாக மாற்றக்கூடியது.,कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल सकती है।,L’intelligence artificielle peut changer le monde rapidement.,10,9,8,66,24,5,50,24,9,13,10,7,5.6,4.0,0.30000000000000004,1.6666666666666665,1.6666666666666665,0.11111111111111116
Technology,"According to experts, artificial intelligence is changing the world rapidly.","நிபுணர்களின் கூற்றுப்படி, செயற்கை நுண்ணறிவு உலகம் வேகமாக மாறி வருகிறது.",विशेषज्ञों के मुताबिक आर्टिफिशियल इंटेलिजेंस दुनिया को तेजी से बदल रहा है।,"Selon les experts, l’intelligence artificielle change rapidement le monde.",12,12,10,98,37,8,75,35,12,17,13,9,7.166666666666666,5.25,0.41666666666666674,2.0833333333333335,1.9166666666666665,0.08333333333333326
Technology,"As a reminder, artificial intelligence is changing the world rapidly.","ஒரு நினைவூட்டலாக, செயற்கை நுண்ணறிவு உலகை வேகமாக மாற்றுகிறது.","एक अनुस्मारक के रूप में, कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल रही है।","Pour rappel, l’intelligence artificielle change le monde à toute vitesse.",12,12,10,87,31,7,74,35,14,19,14,10,6.25,5.166666666666667,0.5833333333333333,1.5833333333333335,1.9166666666666665,0.16666666666666674
Technology,It has been noted that artificial intelligence is changing the world rapidly.,செயற்கை நுண்ணறிவு உலகம் வேகமாக மாறிவருகிறது என்பது குறிப்பிடத்தக்கது.,यह देखा गया है कि कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल रही है।,Il a été constaté que l’intelligence artificielle change rapidement le monde.,13,13,12,95,38,7,68,31,14,19,14,11,6.3076923076923075,4.230769230769231,0.46153846153846145,1.923076923076923,1.3846153846153846,0.07692307692307687
Technology,Studies show that artificial intelligence is changing the world rapidly.,செயற்கை நுண்ணறிவு உலகம் வேகமாக மாறி வருவதாக ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि कृत्रिम बुद्धिमत्ता दुनिया को तेजी से बदल रही है।,Des études montrent que l’intelligence artificielle change rapidement le monde.,11,11,10,96,37,8,76,36,15,18,13,10,7.727272727272727,5.909090909090909,0.6363636363636365,2.3636363636363638,2.272727272727273,0.18181818181818188
Technology,Always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்கவும்.,अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,Sauvegardez toujours vos données pour éviter de les perdre.,9,9,8,91,36,8,56,26,12,16,10,9,9.11111111111111,5.222222222222222,0.7777777777777777,3.0,1.8888888888888888,0.11111111111111116
Technology,It is important that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுப்பது முக்கியம்.,यह महत्वपूर्ण है कि अपने डेटा को खोने से बचाने के लिए उसका हमेशा बैकअप लें।,Il est important de toujours sauvegarder vos données pour éviter de les perdre.,13,13,12,100,40,9,75,37,16,19,14,13,6.6923076923076925,4.769230769230769,0.46153846153846145,2.076923076923077,1.8461538461538463,0.07692307692307687
Technology,Remember that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்க வேண்டும் என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,N'oubliez pas de toujours sauvegarder vos données pour éviter de les perdre.,11,11,10,134,52,12,68,31,15,22,13,12,11.181818181818182,5.181818181818182,1.0,3.7272727272727275,1.8181818181818183,0.18181818181818188
Technology,Please note that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்கவும்.,कृपया ध्यान दें कि अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,Veuillez noter que sauvegardez toujours vos données pour éviter de les perdre.,12,12,11,91,36,8,75,34,16,20,13,12,6.583333333333333,5.25,0.6666666666666667,2.0,1.8333333333333335,0.08333333333333326
Technology,You should know that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்க வேண்டும் என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,Il faut savoir que sauvegardez toujours vos données pour éviter de les perdre.,13,13,12,145,57,13,76,37,17,19,14,13,10.153846153846153,4.846153846153846,0.46153846153846145,3.384615384615385,1.8461538461538463,0.07692307692307687
Technology,"According to experts, always backup your data to avoid losing it.","நிபுணர்களின் கூற்றுப்படி, உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்கவும்.","विशेषज्ञों के मुताबिक, अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप रखें।","Selon les experts, sauvegardez toujours vos données pour éviter de les perdre.",13,13,11,124,49,10,80,37,15,20,14,12,8.538461538461538,5.153846153846154,0.5384615384615385,2.769230769230769,1.8461538461538463,0.07692307692307687
Technology,"As a reminder, always backup your data to avoid losing it.","நினைவூட்டலாக, உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்கவும்.","एक अनुस्मारक के रूप में, अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।","Pour rappel, sauvegardez toujours vos données pour éviter de les perdre.",13,13,11,112,43,9,80,38,17,19,13,11,7.615384615384615,5.153846153846154,0.46153846153846145,2.3076923076923075,1.923076923076923,0.0
Technology,It has been noted that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்க வேண்டும் என்பது குறிப்பிடத்தக்கது.,यह ध्यान दिया गया है कि अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,Il a été noté qu'il faut toujours sauvegarder vos données pour éviter de les perdre.,14,14,13,128,52,11,80,37,18,23,16,15,8.142857142857142,4.714285714285714,0.6428571428571428,2.7142857142857144,1.6428571428571428,0.1428571428571428
Technology,Studies show that always backup your data to avoid losing it.,உங்கள் தரவை இழப்பதைத் தவிர்க்க எப்போதும் காப்புப் பிரதி எடுக்க வேண்டும் என்று ஆய்வுகள் காட்டுகின்றன.,अध्ययनों से पता चलता है कि अपने डेटा को खोने से बचाने के लिए हमेशा उसका बैकअप लें।,Des études montrent qu'il faut toujours sauvegarder vos données pour éviter de les perdre.,12,12,11,133,53,12,82,39,18,23,15,14,10.083333333333334,5.833333333333333,0.9166666666666667,3.416666666666667,2.25,0.25
Technology,The new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போனில் சிறந்த கேமரா தரம் உள்ளது.,नए स्मार्टफोन में बेहतरीन कैमरा क्वालिटी है।,Le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,9,9,8,61,24,6,44,22,7,15,10,9,5.777777777777778,3.8888888888888893,0.6666666666666667,1.6666666666666665,1.4444444444444446,0.11111111111111116
Technology,It is important that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போனில் சிறந்த கேமரா தரம் இருப்பது முக்கியம்.,यह महत्वपूर्ण है कि नए स्मार्टफोन में उत्कृष्ट कैमरा गुणवत्ता हो।,Il est important que le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,13,13,12,76,30,7,69,34,11,19,14,13,4.846153846153846,4.3076923076923075,0.46153846153846145,1.3076923076923075,1.6153846153846154,0.07692307692307687
Technology,Remember that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போன் சிறந்த கேமரா தரத்தை கொண்டுள்ளது என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि नए स्मार्टफोन में बेहतरीन कैमरा क्वालिटी है।,N'oubliez pas que le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,11,11,10,106,40,9,57,27,10,22,13,12,8.636363636363637,4.181818181818182,1.0,2.6363636363636362,1.4545454545454546,0.18181818181818188
Technology,Please note that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போன் சிறந்த கேமரா தரத்தைக் கொண்டுள்ளது என்பதை நினைவில் கொள்க.,कृपया ध्यान दें कि नए स्मार्टफोन में उत्कृष्ट कैमरा गुणवत्ता है।,Veuillez noter que le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,12,12,11,101,38,9,70,31,11,20,13,12,7.416666666666666,4.833333333333333,0.6666666666666667,2.1666666666666665,1.5833333333333335,0.08333333333333326
Technology,You should know that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போன் சிறந்த கேமரா தரத்தைக் கொண்டுள்ளது என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि नए स्मार्टफोन में बेहतरीन कैमरा क्वालिटी है।,Il faut savoir que le nouveau smartphone dispose d’une excellente qualité d’appareil photo.,13,13,12,120,46,10,65,33,12,19,18,13,8.23076923076923,4.0,0.46153846153846145,2.5384615384615383,1.5384615384615383,0.3846153846153846
Technology,"According to experts, the new smartphone has an excellent camera quality.","நிபுணர்களின் கூற்றுப்படி, புதிய ஸ்மார்ட்போன் சிறந்த கேமரா தரத்தைக் கொண்டுள்ளது.","एक्सपर्ट्स के मुताबिक, नए स्मार्टफोन में बेहतरीन कैमरा क्वालिटी है।","Selon les experts, le nouveau smartphone dispose d'une excellente qualité d'appareil photo.",13,13,11,105,40,8,66,34,10,20,14,12,7.076923076923077,4.076923076923077,0.5384615384615385,2.076923076923077,1.6153846153846154,0.07692307692307687
Technology,"As a reminder, the new smartphone has an excellent camera quality.","நினைவூட்டலாக, புதிய ஸ்மார்ட்போனில் சிறந்த கேமரா தரம் உள்ளது.","एक अनुस्मारक के रूप में, नए स्मार्टफोन में उत्कृष्ट कैमरा गुणवत्ता है।","Pour rappel, le nouveau smartphone dispose d'une excellente qualité d'appareil photo.",13,13,11,82,31,7,75,35,12,19,13,11,5.3076923076923075,4.769230769230769,0.46153846153846145,1.3846153846153846,1.6923076923076925,0.0
Technology,It has been noted that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போனில் சிறந்த கேமரா தரம் உள்ளது என்பது குறிப்பிடத்தக்கது.,यह देखा गया है कि नए स्मार्टफोन में बेहतरीन कैमरा क्वालिटी है।,Il a été noté que le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,14,14,13,92,38,8,63,30,12,21,15,14,5.571428571428571,3.5,0.5,1.7142857142857144,1.1428571428571428,0.0714285714285714
Technology,Studies show that the new smartphone has an excellent camera quality.,புதிய ஸ்மார்ட்போனில் சிறந்த கேமரா தரம் இருப்பதாக ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि नए स्मार्टफोन में उत्कृष्ट कैमरा गुणवत्ता है।,Des études montrent que le nouveau smartphone dispose d'une excellente qualité d'appareil photo.,12,12,11,97,39,8,77,36,13,21,14,13,7.083333333333334,5.416666666666667,0.75,2.25,2.0,0.16666666666666674
Technology,Cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது.,आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,La cybersécurité est importante pour protéger vos données.,10,8,7,81,29,6,54,29,10,15,9,8,7.1,4.4,0.5,2.625,2.625,0.125
Technology,It is important that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது.,यह महत्वपूर्ण है कि आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,Il est important que la cybersécurité soit importante pour protéger vos données.,12,12,11,81,29,6,73,40,14,19,13,12,5.75,5.083333333333333,0.5833333333333333,1.4166666666666665,2.3333333333333335,0.08333333333333326
Technology,Remember that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,N'oubliez pas que la cybersécurité est importante pour protéger vos données.,10,10,9,118,43,9,66,34,13,22,12,11,10.8,5.6,1.2000000000000002,3.3,2.4,0.19999999999999996
Technology,Please note that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,Veuillez noter que la cybersécurité est importante pour protéger vos données.,11,11,10,116,42,9,73,37,14,20,12,11,9.545454545454545,5.636363636363637,0.8181818181818181,2.8181818181818183,2.3636363636363638,0.09090909090909083
Technology,You should know that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,Il faut savoir que la cybersécurité est importante pour protéger vos données.,12,12,11,129,48,10,74,40,15,19,13,12,9.75,5.166666666666667,0.5833333333333333,3.0,2.3333333333333335,0.08333333333333326
Technology,Cybersecurity can be important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது.,आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण हो सकती है।,La cybersécurité peut être importante pour protéger vos données.,11,9,8,81,29,6,60,33,12,16,10,9,6.363636363636363,4.454545454545454,0.4545454545454546,2.2222222222222223,2.6666666666666665,0.11111111111111116
Technology,"According to experts, cybersecurity is important to protect your data.","நிபுணர்களின் கூற்றுப்படி, உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது.","विशेषज्ञों के अनुसार, आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।","Selon les experts, la cybersécurité est importante pour protéger vos données.",12,12,10,114,42,8,76,39,13,20,13,11,8.5,5.333333333333333,0.6666666666666667,2.5,2.25,0.08333333333333326
Technology,"As a reminder, cybersecurity is important to protect your data.","நினைவூட்டலாக, உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது.","एक अनुस्मारक के रूप में, आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।","Pour rappel, la cybersécurité est importante pour protéger vos données.",12,12,10,102,36,7,78,41,15,19,12,10,7.5,5.5,0.5833333333333333,2.0,2.4166666666666665,0.0
Technology,It has been noted that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது என்பது குறிப்பிடத்தக்கது.,यह नोट किया गया है कि आपके डेटा की सुरक्षा के लिए साइबर सुरक्षा महत्वपूर्ण है।,Il a été constaté que la cybersécurité est importante pour protéger vos données.,13,13,12,112,43,8,76,39,16,22,14,13,7.615384615384615,4.846153846153846,0.6923076923076923,2.3076923076923075,2.0,0.07692307692307687
Technology,Studies show that cybersecurity is important to protect your data.,உங்கள் தரவைப் பாதுகாக்க இணையப் பாதுகாப்பு முக்கியமானது என்று ஆய்வுகள் காட்டுகின்றன.,अध्ययनों से पता चलता है कि साइबर सुरक्षा आपके डेटा की सुरक्षा के लिए महत्वपूर्ण है।,Des études montrent que la cybersécurité est importante pour protéger vos données.,11,11,10,117,44,9,80,42,16,21,13,12,9.636363636363637,6.2727272727272725,0.9090909090909092,3.0,2.8181818181818183,0.18181818181818188
Technology,The internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது.,आज इंटरनेट कनेक्शन बहुत धीमा है.,La connexion Internet est très lente aujourd’hui.,8,8,7,59,22,6,34,18,6,10,10,7,6.375,3.25,0.25,1.75,1.25,0.25
Technology,It is important that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக இருப்பது முக்கியம்.,गौरतलब है कि आज इंटरनेट कनेक्शन बहुत धीमा है.,Il est important que la connexion Internet soit très lente aujourd’hui.,12,12,11,74,28,7,48,25,9,14,14,11,5.166666666666667,3.0,0.16666666666666674,1.3333333333333335,1.0833333333333335,0.16666666666666674
Technology,Remember that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि आज इंटरनेट कनेक्शन बहुत धीमा है।,N'oubliez pas que la connexion Internet est très lente aujourd'hui.,10,10,9,96,36,9,47,23,9,17,11,10,8.6,3.7,0.7,2.6,1.2999999999999998,0.10000000000000009
Technology,Please note that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि आज इंटरनेट कनेक्शन बहुत धीमा है।,Veuillez noter que la connexion Internet est très lente aujourd'hui.,11,11,10,94,35,9,54,26,10,15,11,10,7.545454545454545,3.909090909090909,0.36363636363636354,2.1818181818181817,1.3636363636363638,0.0
Technology,You should know that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது என்பதை நீங்கள் அறிந்து கொள்ள வேண்டும்.,आपको पता होना चाहिए कि आज इंटरनेट कनेक्शन बहुत धीमा है।,Il faut savoir que la connexion internet est très lente aujourd’hui.,12,12,11,109,41,11,55,29,11,14,14,11,8.083333333333334,3.583333333333333,0.16666666666666674,2.4166666666666665,1.4166666666666665,0.16666666666666674
Technology,The internet connection can be very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக இருக்கும்.,आज इंटरनेट कनेक्शन बहुत धीमा हो सकता है।,La connexion Internet peut être très lente aujourd’hui.,9,9,8,63,23,6,41,22,8,11,11,8,6.0,3.5555555555555554,0.22222222222222232,1.5555555555555554,1.4444444444444446,0.22222222222222232
Technology,"According to experts, the internet connection is very slow today.","நிபுணர்களின் கூற்றுப்படி, இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது.",विशेषज्ञों के मुताबिक आज इंटरनेट कनेक्शन काफी धीमा है।,"Selon les experts, la connexion Internet est aujourd’hui très lente.",12,12,10,92,35,8,55,27,9,15,14,10,6.666666666666667,3.583333333333333,0.25,1.9166666666666665,1.25,0.16666666666666674
Technology,"As a reminder, the internet connection is very slow today.","நினைவூட்டலாக, இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது.","एक अनुस्मारक के रूप में, आज इंटरनेट कनेक्शन बहुत धीमा है।","Pour rappel, la connexion internet est aujourd'hui très lente.",12,12,10,80,29,7,59,30,11,14,11,9,5.666666666666667,3.916666666666667,0.16666666666666674,1.4166666666666665,1.5,-0.08333333333333337
Technology,It has been noted that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக உள்ளது என்பது குறிப்பிடத்தக்கது.,यह देखा गया है कि आज इंटरनेट कनेक्शन बहुत धीमा है।,Il a été constaté que la connexion Internet est aujourd’hui très lente.,13,13,12,90,36,8,53,26,11,17,15,12,5.923076923076923,3.0769230769230766,0.3076923076923077,1.7692307692307692,1.0,0.15384615384615374
Technology,Studies show that the internet connection is very slow today.,இன்று இணைய இணைப்பு மிகவும் மெதுவாக இருப்பதாக ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि आज इंटरनेट कनेक्शन बहुत धीमा है।,Des études montrent que la connexion Internet est aujourd’hui très lente.,11,11,10,95,37,8,61,31,12,16,14,11,7.636363636363637,4.545454545454546,0.4545454545454546,2.3636363636363638,1.8181818181818183,0.2727272727272727
Technology,Cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது.,क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,Le cloud computing a révolutionné le stockage des données.,8,7,6,90,37,6,55,23,10,13,10,9,10.25,5.875,0.625,4.285714285714286,2.2857142857142856,0.4285714285714286
Technology,It is important that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்பது முக்கியம்.,यह महत्वपूर्ण है कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,Il est important que le cloud computing ait révolutionné le stockage des données.,12,11,10,111,46,8,74,34,14,18,14,13,8.25,5.166666666666667,0.5,3.1818181818181817,2.090909090909091,0.2727272727272727
Technology,Remember that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,N'oubliez pas que le cloud computing a révolutionné le stockage des données.,10,9,8,127,51,9,67,28,13,20,13,12,11.7,5.7,1.0,4.666666666666667,2.111111111111111,0.4444444444444444
Technology,Please note that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,A noter que le cloud computing a révolutionné le stockage des données.,11,10,9,125,50,9,74,31,14,17,13,12,10.363636363636363,5.7272727272727275,0.5454545454545454,4.0,2.1,0.30000000000000004
Technology,You should know that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,Il faut savoir que le cloud computing a révolutionné le stockage des données.,12,11,10,138,56,10,75,34,15,17,14,13,10.5,5.25,0.41666666666666674,4.090909090909091,2.090909090909091,0.2727272727272727
Technology,"According to experts, cloud computing has revolutionized data storage.","நிபுணர்களின் கூற்றுப்படி, கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது.",विशेषज्ञों के मुताबिक क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,"Selon les experts, le cloud computing a révolutionné le stockage des données.",12,11,9,123,50,8,76,33,13,18,14,12,9.25,5.333333333333333,0.5,3.545454545454546,2.0,0.2727272727272727
Technology,"As a reminder, cloud computing has revolutionized data storage.","நினைவூட்டலாக, கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது.","एक अनुस्मारक के रूप में, क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।","Pour rappel, le cloud computing a révolutionné le stockage des données.",12,11,9,111,44,7,79,35,15,17,13,11,8.25,5.583333333333333,0.41666666666666674,3.0,2.1818181818181817,0.18181818181818188
Technology,It has been noted that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்பது குறிப்பிடத்தக்கது.,यह देखा गया है कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,Il a été constaté que le cloud computing a révolutionné le stockage des données.,13,12,11,121,51,8,73,31,15,20,15,14,8.307692307692308,4.615384615384615,0.5384615384615385,3.25,1.5833333333333335,0.25
Technology,Studies show that cloud computing has revolutionized data storage.,கிளவுட் கம்ப்யூட்டிங் தரவு சேமிப்பகத்தில் புரட்சியை ஏற்படுத்தியுள்ளது என்று ஆய்வுகள் காட்டுகின்றன.,अध्ययनों से पता चलता है कि क्लाउड कंप्यूटिंग ने डेटा स्टोरेज में क्रांति ला दी है।,Des études montrent que le cloud computing a révolutionné le stockage des données.,11,10,9,126,52,9,81,36,16,19,14,13,10.454545454545455,6.363636363636363,0.7272727272727273,4.2,2.6,0.3999999999999999
Technology,The application crashed due to a memory error.,நினைவகப் பிழை காரணமாக பயன்பாடு செயலிழந்தது.,मेमोरी त्रुटि के कारण एप्लिकेशन क्रैश हो गया.,L'application a planté en raison d'une erreur de mémoire.,9,9,8,64,24,5,44,22,8,15,10,9,6.111111111111111,3.8888888888888893,0.6666666666666667,1.6666666666666665,1.4444444444444446,0.11111111111111116
Technology,It is important that the application crashed due to a memory error.,நினைவகப் பிழை காரணமாக பயன்பாடு செயலிழந்தது முக்கியம்.,यह महत्वपूर्ण है कि एप्लिकेशन मेमोरी त्रुटि के कारण क्रैश हो गया।,Il est important que l'application plante à cause d'une erreur de mémoire.,13,13,12,76,29,6,64,33,12,18,13,12,4.846153846153846,3.9230769230769234,0.3846153846153846,1.2307692307692308,1.5384615384615383,0.0
Technology,Remember that the application crashed due to a memory error.,நினைவகப் பிழை காரணமாக பயன்பாடு செயலிழந்தது என்பதை நினைவில் கொள்க.,याद रखें कि एप्लिकेशन मेमोरी त्रुटि के कारण क्रैश हो गया।,N'oubliez pas que l'application a planté à cause d'une erreur de mémoire.,11,11,10,93,35,8,57,27,11,22,13,12,7.454545454545455,4.181818181818182,1.0,2.1818181818181817,1.4545454545454546,0.18181818181818188
Technology,Please note that the application crashed due to a memory error.,நினைவகப் பிழை காரணமாக பயன்பாடு செயலிழந்தது என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि मेमोरी त्रुटि के कारण एप्लिकेशन क्रैश हो गया।,Veuillez noter que l'application a planté en raison d'une erreur de mémoire.,12,12,11,99,37,8,64,30,12,20,13,12,7.25,4.333333333333333,0.6666666666666667,2.0833333333333335,1.5,0.08333333333333326
Technology,You should know that the application crashed due to a memory error.,நினைவகப் பிழை காரணமாக பயன்பாடு செயலிழந்தது என்பதை நீங்கள் அறிந்து கொள்ள வேண்டும்.,आपको पता होना चाहिए कि एप्लिकेशन मेमोरी त्रुटि के कारण क्रैश हो गया है।,Il faut savoir que l'application a planté à cause d'une erreur de mémoire.,13,13,12,114,43,10,68,34,14,19,14,13,7.76923076923077,4.230769230769231,0.46153846153846145,2.3076923076923075,1.6153846153846154,0.07692307692307687
